"Numero_expedient","Es_classificacio_ML","Es_mon_treball","Descripcio_Motiu_desplacament_conductor","Descripcio_sexe","Edat","Edat_CODIF","Descripció_tipus_persona","Desc_Tipus_vehicle_implicat","Tipus_vehicle_estandaritzat","Descripcio_victimitzacio","Victimitzacio_est","Victimitzacio_est_","NK_Any","Mes_any","Nom_mes","Estacio_any","Dia_mes","Descripcio_dia_setmana","Hora_dia","Descripcio_torn","Es_laborable","Es_ocupacional","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal.","Numero_victimes","Victimes_CODIF","Numero_morts","Morts_CODIF","Numero_lesionats_greus","Greus_CODIF","Numero_lesionats_lleus","Lleus_CODIF","Numero_vehicles_implicats","Vehicles_CODIF","Vehicles d'Ús Professional implicats","VUP_CODIF","Vehicles motoritzats de 2 rodes implicats","VM2R_CODIF","Vehicles motoritzats de quatre rodes implicats","VM4R_CODIF","Vehicles sense permís de conducció implicats","V_no_permis_CODIF","Descripcio_causa_mediata","Antiguitat_carnet_min","Interve_conductor_novell","Descripcio_Lloc_atropellament_vianant","Es_atropellament","Longitud_WGS84","Latitud_WGS84"
"2023S006451    ","Si","No","Es desconeix","Home",48,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",18,"Tarda","Si","No",5,"Sarria-Sant Gervasi",25,"Sant Gervasi - la Bonanova",191703,"Mandri / Alacant                                  ","0004 0004",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Desobeir altres senyals",1,"Si","Desconegut                                                                                                                                            ","No",2.135646963,41.401615103
"2023S006453    ","No","Si","In itínere","Home",66,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",14,"Tarda","Si","Si",10,"Sant Marti",66,"el Parc i la Llacuna del Poblenou",197302,"Marina / Almogàvers                               ","0114 0116",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",0,"No",2,"Si","Canvi de carril sense precaucio",35,"No","Desconegut                                                                                                                                            ","No",2.186870951,41.394754921
"2023S006454    ","Si","No","Es desconeix","Home",49,"Conductors d'entre 38 i 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",18,"Tarda","Si","No",7,"Horta-Guinardo",37,"el Carmel",148602,"Gran Vista                                        ","0158 0158",4,"Si",0,"No",0,"No",4,"Si",2,"Si",0,"No",0,"No",2,"Si",0,"No","Manca atencio a la conduccio",1,"Si","Desconegut                                                                                                                                            ","No",2.15745825,41.418855858
"2023S006455    ","Si","No","Es desconeix","Home",32,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",19,"Tarda","Si","No",1,"Ciutat Vella",1,"el Raval",86902,"Paral·lel / Nou de la Rambla                      ","0108X0108X",1,"No",0,"No",0,"No",1,"Si",3,"Si",0,"No",3,"Si",0,"No",0,"No","Manca atencio a la conduccio",2,"Si","Desconegut                                                                                                                                            ","No",2.170002667,41.374967808
"2023S006456    ","Si","No","Es desconeix","Home",60,"Conductors majors de 49 anys edat","Conductor","Bicicleta","Vehicles sense permis de conduccio","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",20,"Tarda","Si","No",5,"Sarria-Sant Gervasi",23,"Sarrià",38900,"Benet Mateu                                       ","0061 0061",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Desobeir semafor",13,"No","Desconegut                                                                                                                                            ","No",2.125865765,41.394790327
"2023S006457    ","Si","No","Es desconeix","Home",62,"Conductors majors de 49 anys edat","Conductor","Bicicleta","Vehicles sense permis de conduccio","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",19,"Tarda","Si","No",4,"Les Corts",19,"les Corts",66508,"Diagonal                                          ","0116 0120",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",15,"No","Desconegut                                                                                                                                            ","No",2.128793545,41.389286592
"2023S006458    ","Si","Si","Es desconeix","Home",53,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",16,"Tarda","Si","Si",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",268003,"Provença / Villarroel                             ","0162 0162",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",0,"No",0,"No",1,"Si","Desobeir semafor",36,"No","Desconegut                                                                                                                                            ","No",2.152811049,41.388176913
"2023S006458    ","Si","No","Es desconeix","Home",20,"Conductors fins 29 anys edat","Conductor","Bicicleta","Vehicles sense permis de conduccio","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,10,"Octubre","Tardor",31,"Dimarts",16,"Tarda","Si","Si",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",268003,"Provença / Villarroel                             ","0162 0162",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",0,"No",0,"No",1,"Si","Desobeir semafor",36,"No","Desconegut                                                                                                                                            ","No",2.152811049,41.388176913
"2023S006460    ","Si","Si","Es desconeix","Dona",62,"Conductors majors de 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",14,"Tarda","Si","Si",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90502,"Còrsega                                           ","0175 0177",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Avancament defectuos/improcedent",1,"Si","Desconegut                                                                                                                                            ","No",2.150116629,41.389723736
"2023S006460    ","Si","Si","Es desconeix","Dona",24,"Conductors fins 29 anys edat","Conductor","Ciclomotor","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",14,"Tarda","Si","Si",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90502,"Còrsega                                           ","0175 0177",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Avancament defectuos/improcedent",1,"Si","Desconegut                                                                                                                                            ","No",2.150116629,41.389723736
"2023S006461    ","No","Si","In itínere","Dona",31,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",14,"Tarda","Si","Si",4,"Les Corts",19,"les Corts",278302,"Diagonal / Reina Maria Cristina                   ","9997 9997",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Canvi de carril sense precaucio",13,"No","Desconegut                                                                                                                                            ","No",2.128210374,41.38839647
"2023S006464    ","No","No","Oci i entreteniment","Home",35,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",21,"Tarda","Si","No",8,"Nou Barris",45,"Porta",351901,"Valldaura / Rio de Janeiro                        ","0276X0276X",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",2,"Si","Desconegut                                                                                                                                            ","No",2.181739593,41.439259578
"2023S006466    ","No","Si","Taxi","Home",47,"Conductors d'entre 38 i 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",1,"Dimecres",9,"Matí","No","No",2,"Eixample",9,"la Nova Esquerra de l'Eixample",18505,"Aragó / Entença                                   ","0057 0057",5,"Si",0,"No",0,"No",5,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Gir indegut o sense precaucio",19,"No","Desconegut                                                                                                                                            ","No",2.14940987,41.380520217
"2023S006466    ","Si","No","Es desconeix","Home",60,"Conductors majors de 49 anys edat","Conductor","Furgoneta","Vehicles motoritzats de quatre rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",1,"Dimecres",9,"Matí","No","No",2,"Eixample",9,"la Nova Esquerra de l'Eixample",18505,"Aragó / Entença                                   ","0057 0057",5,"Si",0,"No",0,"No",5,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Gir indegut o sense precaucio",19,"No","Desconegut                                                                                                                                            ","No",2.14940987,41.380520217
"2023S006468    ","No","No","Oci i entreteniment","Home",58,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",1,"Dimecres",12,"Matí","No","No",10,"Sant Marti",72,"Sant Martí de Provençals",115603,"Guipúscoa / Espronceda                            ","0276 0276",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",17,"No","Desconegut                                                                                                                                            ","No",2.193542015,41.413693452
"2023S006469    ","Si","No","Es desconeix","Home",35,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",1,"Dimecres",14,"Tarda","No","No",10,"Sant Marti",69,"Diagonal Mar i el Front Marítim del Poblenou",700654,"Litoral                                           ","0081 0089",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",0,"No",2,"Si",0,"No","Canvi de carril sense precaucio",3,"Si","Desconegut                                                                                                                                            ","No",2.214286835,41.402556688
"2023S006469    ","Si","No","Es desconeix","Dona",40,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",1,"Dimecres",14,"Tarda","No","No",10,"Sant Marti",69,"Diagonal Mar i el Front Marítim del Poblenou",700654,"Litoral                                           ","0081 0089",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",0,"No",2,"Si",0,"No","Canvi de carril sense precaucio",3,"Si","Desconegut                                                                                                                                            ","No",2.214286835,41.402556688
"2023S006471    ","No","No","Oci i entreteniment","Dona",28,"Conductors fins 29 anys edat","Conductor","Bicicleta","Vehicles sense permis de conduccio","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",1,"Dimecres",17,"Tarda","No","No",9,"Sant Andreu",61,"la Sagrera",97206,"Vallès i Ribot / Garcilaso                        ","0008 0008",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Gir indegut o sense precaucio",31,"No","Desconegut                                                                                                                                            ","No",2.188913493,41.422747149
"2023S006472    ","Si","No","Es desconeix","Home",34,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",20,"Tarda","Si","No",6,"Gracia",32,"el Camp d'en Grassot i Gràcia Nova",7906,"Ca l'Alegre de Dalt                               ","0036 0038",1,"No",0,"No",0,"No",1,"Si",3,"Si",0,"No",1,"Si",1,"Si",0,"No","Manca atencio a la conduccio",2,"Si","Desconegut                                                                                                                                            ","No",2.161873866,41.408530923
"2023S006477    ","No","Si","In itínere","Home",27,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit greu: hospitalització superior a 24h","Ferit greu","Hospitalitzacio superior a 24h",2023,11,"Novembre","Tardor",2,"Dijous",8,"Matí","Si","Si",10,"Sant Marti",70,"el Besòs i el Maresme",701266,"Litoral (Llobregat)                               ","000530000",1,"No",0,"No",1,"Si",0,"No",2,"Si",0,"No",1,"Si",1,"Si",0,"No","No respectar distancies",1,"Si","Desconegut                                                                                                                                            ","No",2.222170678,41.411351817
"2023S006478    ","No","Si","In itínere","Dona",27,"Conductors fins 29 anys edat","Conductor","Bicicleta","Vehicles sense permis de conduccio","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",2,"Dijous",9,"Matí","Si","Si",1,"Ciutat Vella",1,"el Raval",256605,"Pintor Fortuny                                    ","0001 0003",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",1,"Si",0,"No","Avancament defectuos/improcedent",2,"Si","Desconegut                                                                                                                                            ","No",2.170644399,41.38356472
"2023S006479    ","No","Si","In itínere","Dona",27,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",2,"Dijous",9,"Matí","Si","Si",2,"Eixample",9,"la Nova Esquerra de l'Eixample",18505,"Aragó                                             ","0104 0104",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","No respectar distancies",9,"No","Desconegut                                                                                                                                            ","No",2.153740246,41.383655935
"2023S006480    ","Si","Si","Es desconeix","Home",25,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Rebutja assistència sanitària","Ferit lleu","Rebutja assistencia sanitaria",2023,11,"Novembre","Tardor",2,"Dijous",8,"Matí","Si","Si",10,"Sant Marti",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)                               ","000650000",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Avancament defectuos/improcedent",3,"Si","Desconegut                                                                                                                                            ","No",2.213734829,41.402826298
"2023S006483    ","Si","Si","Es desconeix","Home",61,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",2,"Dijous",12,"Matí","Si","Si",3,"Sants-Montjuic",18,"Sants",40300,"Berlín / Numància                                 ","0034 0036",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Gir indegut o sense precaucio",43,"No","Desconegut                                                                                                                                            ","No",2.139061078,41.383202135
"2023S006483    ","No","No","Oci i entreteniment","Home",77,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",2,"Dijous",12,"Matí","Si","Si",3,"Sants-Montjuic",18,"Sants",40300,"Berlín / Numància                                 ","0034 0036",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Gir indegut o sense precaucio",43,"No","Desconegut                                                                                                                                            ","No",2.139061078,41.383202135
"2023S006484    ","Si","Si","Es desconeix","Dona",21,"Conductors fins 29 anys edat","Conductor","Ciclomotor","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",13,"Matí","Si","Si",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",11200,"Roger de Flor / Almogàvers                        ","0002 0002",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Avancament defectuos/improcedent",3,"Si","Desconegut                                                                                                                                            ","No",2.182352601,41.39141924
"2023S006485    ","No","No","Oci i entreteniment","Home",41,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",2,"Dijous",13,"Matí","Si","Si",6,"Gracia",31,"la Vila de Gràcia",208001,"Torrent de l'Olla                                 ","0037 0037",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Manca precaucio incorporacio circulacio",23,"No","Desconegut                                                                                                                                            ","No",2.160081979,41.39955703
"2023S006487    ","No","No","Oci i entreteniment","Home",32,"Conductors entre 30 i 37 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Rebutja assistència sanitària","Ferit lleu","Rebutja assistencia sanitaria",2023,11,"Novembre","Tardor",2,"Dijous",15,"Tarda","Si","Si",1,"Ciutat Vella",1,"el Raval",701349,"Drassanes                                         ","0001 0001",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","No respectar distancies",5,"No","Desconegut                                                                                                                                            ","No",2.176310481,41.374763588
"2023S006489    ","Si","Si","Es desconeix","Home",28,"Conductors fins 29 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",2,"Dijous",15,"Tarda","Si","Si",10,"Sant Marti",69,"Diagonal Mar i el Front Marítim del Poblenou",186703,"Llull                                             ","0362X0372X",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","No respectar distancies",11,"No","Desconegut                                                                                                                                            ","No",2.212418352,41.409025456
"2023S006492    ","Si","No","Es desconeix","Home",39,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",2,"Dijous",19,"Tarda","Si","No",4,"Les Corts",21,"Pedralbes",701267,"B-20 (Besòs)                                      ","000520000",1,"No",0,"No",0,"No",1,"Si",2,"Si",1,"Si",0,"No",0,"No",1,"Si","Canvi de carril sense precaucio",1,"Si","Desconegut                                                                                                                                            ","No",2.105757561,41.386652481
"2023S006494    ","No","No","Oci i entreteniment","Dona",54,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Rebutja assistència sanitària","Ferit lleu","Rebutja assistencia sanitaria",2023,11,"Novembre","Tardor",2,"Dijous",22,"Nit","Si","No",7,"Horta-Guinardo",43,"Horta",97807,"Dante Alighieri / Plana                           ","0053 0053",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca precaucio efectuar marxa enrera",18,"No","Desconegut                                                                                                                                            ","No",2.159517079,41.42817859
"2023S006495    ","Si","No","Es desconeix","Dona",29,"Conductors entre 30 i 37 anys edat","Conductor","Veh. mobilitat personal amb motor","Vehicles sense permis de conduccio","Ferit greu: hospitalització superior a 24h","Ferit greu","Hospitalitzacio superior a 24h",2023,11,"Novembre","Tardor",2,"Dijous",23,"Nit","Si","No",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes                                   ","0491 0491",1,"No",0,"No",1,"Si",0,"No",2,"Si",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",14,"No","Desconegut                                                                                                                                            ","No",2.15638214,41.38081597
"2023S006497    ","Si","Si","Es desconeix","Home",51,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",8,"Matí","Si","Si",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32700,"Balmes / València                                 ","0079B0079B",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",1,"Si",1,"Si","Gir indegut o sense precaucio",34,"No","Desconegut                                                                                                                                            ","No",2.160748048,41.39073606
"2023S006498    ","Si","Si","Es desconeix","Home",41,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",10,"Matí","Si","Si",9,"Sant Andreu",57,"la Trinitat Vella",701268,"Dalt (Besòs)                                      ","001600000",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Fallada mecanica o avaria",12,"No","Desconegut                                                                                                                                            ","No",2.193424358,41.447052854
"2023S006503    ","Si","Si","Es desconeix","Home",45,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",11,"Matí","Si","Si",3,"Sants-Montjuic",15,"Hostafrancs",108700,"Elisi / Tarragona                                 ","0031U0031U",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Avancament defectuos/improcedent",17,"No","Desconegut                                                                                                                                            ","No",2.144829559,41.378804588
"2023S006506    ","No","No","Oci i entreteniment","Home",19,"Conductors fins 29 anys edat","Conductor","Veh. mobilitat personal amb motor","Vehicles sense permis de conduccio","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",12,"Matí","Si","Si",6,"Gracia",32,"el Camp d'en Grassot i Gràcia Nova",56504,"Camèlies / Pau Alsina                             ","0042 0042",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Gir indegut o sense precaucio",1,"Si","Desconegut                                                                                                                                            ","No",2.160454342,41.411781742
"2023S006510    ","Si","Si","Es desconeix","Home",37,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",13,"Matí","Si","Si",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",201400,"Fusina / Picasso                                  ","0024 0024",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Desobeir altres senyals",5,"No","Desconegut                                                                                                                                            ","No",2.183990263,41.386983751
"2023S006511    ","No","Si","In itínere","Dona",52,"Conductors majors de 49 anys edat","Conductor","Veh. mobilitat personal amb motor","Vehicles sense permis de conduccio","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",14,"Tarda","Si","Si",2,"Eixample",6,"la Sagrada Família",178308,"Consell de Cent / Lepant                          ","0224 0224",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",0,"No",2,"Si","Desobeir semafor",13,"No","Desconegut                                                                                                                                            ","No",2.180078076,41.401875741
"2023S006512    ","No","Si","In itínere","Dona",25,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",14,"Tarda","Si","Si",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",289105,"Rosselló / Muntaner                               ","0142 0142",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca atencio a la conduccio",6,"No","Desconegut                                                                                                                                            ","No",2.153948637,41.390742961
"2023S006513    ","Si","Si","Es desconeix","Home",50,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",15,"Tarda","Si","Si",3,"Sants-Montjuic",12,"la Marina del Prat Vermell",230601,"Mare de Déu de Port                               ","0103B0103B",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Desobeir altres senyals",20,"No","Desconegut                                                                                                                                            ","No",2.15221698,41.351960949
"2023S006514    ","No","No","Oci i entreteniment","Home",44,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",14,"Tarda","Si","Si",2,"Eixample",5,"el Fort Pienc",197302,"Marina / Consell de Cent                          ","0212 0212",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Gir indegut o sense precaucio",1,"Si","Desconegut                                                                                                                                            ","No",2.178828488,41.400955638
"2023S006515    ","No","Si","In itínere","Home",31,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",3,"Divendres",17,"Tarda","Si","No",3,"Sants-Montjuic",12,"la Marina del Prat Vermell",701265,"B-10 (Llobregat)                                  ","001250000",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","No respectar distancies",12,"No","Desconegut                                                                                                                                            ","No",2.169278766,41.362499379
"2023S006516    ","No","No","Oci i entreteniment","Home",56,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",16,"Tarda","Si","Si",8,"Nou Barris",49,"Canyelles",701267,"Karl Marx / Favència                              ","001330000",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",1,"Si",1,"Si","Desobeir semafor",13,"No","Desconegut                                                                                                                                            ","No",2.163263932,41.440358012
"2023S006518    ","Si","Si","Es desconeix","Dona",49,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",3,"Divendres",16,"Tarda","Si","Si",6,"Gracia",28,"Vallcarca i els Penitents",158107,"Vallcarca / Maignon                               ","0010 0010",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Manca atencio a la conduccio",9,"No","Desconegut                                                                                                                                            ","No",2.149393149,41.408092522
